id,fruit,side,day,camera_type,header_file,data_file,record_id,init_weight,end_weight,storage_days,firmness,comment,ripeness_state,ripeness_state_fine,img_shape,ripeness_state_y,is_damaged
233,Avocado,back,day_m2_04,VIS,Avocado/VIS/day_m2_04/avocado_day_m2_04_60_back.hdr,Avocado/VIS/day_m2_04/avocado_day_m2_04_60_back.bin,233,236,228.0,3,750.0,,perfect,ripe,"(438, 233, 224)",1,0
234,Kiwi,front,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_61_front.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_61_front.bin,234,130,128.0,3,2150.0,,unripe,unripe,"(306, 204, 224)",0,0
235,Kiwi,back,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_61_back.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_61_back.bin,235,130,128.0,3,2150.0,,unripe,unripe,"(307, 207, 224)",0,0
236,Kiwi,front,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_72_front.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_72_front.bin,236,127,125.0,3,1900.0,,unripe,unripe,"(290, 214, 224)",0,0
237,Kiwi,back,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_72_back.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_72_back.bin,237,127,125.0,3,1900.0,,unripe,unripe,"(287, 216, 224)",0,0
238,Kiwi,front,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_75_front.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_75_front.bin,238,111,,3,,Damaged,overripe,overripe,"(291, 185, 224)",2,1
239,Kiwi,back,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_75_back.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_75_back.bin,239,111,,3,,Damaged,overripe,overripe,"(285, 187, 224)",2,1
240,Kiwi,front,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_81_front.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_81_front.bin,240,122,122.0,3,700.0,,perfect,perfect,"(278, 205, 224)",1,0
241,Kiwi,back,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_81_back.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_81_back.bin,241,122,122.0,3,700.0,,perfect,perfect,"(279, 208, 224)",1,0
242,Kiwi,front,day_m2_04,VIS,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_87_front.hdr,Kiwi/VIS/day_m2_04/kiwi_day_m2_04_87_front.bin,242,119,118.0,3,1625.0,very sweet,perfect,ripe,"(271, 197, 224)",1,0
243,Avocado,front,day_m2_05,VIS,Avocado/VIS/day_m2_05/avocado_day_m2_05_32_front.hdr,Avocado/VIS/day_m2_05/avocado_day_m2_05_32_front.bin,243,211,204.0,4,0.0,,overripe,near_overripe,"(395, 237, 224)",2,0
244,Avocado,back,day_m2_05,VIS,Avocado/VIS/day_m2_05/avocado_day_m2_05_32_back.hdr,Avocado/VIS/day_m2_05/avocado_day_m2_05_32_back.bin,244,211,204.0,4,0.0,,overripe,near_overripe,"(383, 233, 224)",2,0
245,Avocado,front,day_m2_05,VIS,Avocado/VIS/day_m2_05/avocado_day_m2_05_35_front.hdr,Avocado/VIS/day_m2_05/avocado_day_m2_05_35_front.bin,245,216,206.0,4,1250.0,,unripe,unripe,"(409, 239, 224)",0,0
246,Avocado,back,day_m2_05,VIS,Avocado/VIS/day_m2_05/avocado_day_m2_05_35_back.hdr,Avocado/VIS/day_m2_05/avocado_day_m2_05_35_back.bin,246,216,206.0,4,1250.0,,unripe,unripe,"(407, 240, 224)",0,0
247,Avocado,front,day_m2_05,VIS,Avocado/VIS/day_m2_05/avocado_day_m2_05_41_front.hdr,Avocado/VIS/day_m2_05/avocado_day_m2_05_41_front.bin,247,209,199.0,4,700.0,,perfect,ripe,"(438, 222, 224)",1,0
248,Avocado,back,day_m2_05,VIS,Avocado/VIS/day_m2_05/avocado_day_m2_05_41_back.hdr,Avocado/VIS/day_m2_05/avocado_day_m2_05_41_back.bin,248,209,199.0,4,700.0,,perfect,ripe,"(436, 223, 224)",1,0
249,Kiwi,back,day_m2_05,VIS,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_51_back.hdr,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_51_back.bin,249,106,105.0,4,1625.0,,unripe,unripe,"(271, 193, 224)",0,0
250,Kiwi,front,day_m2_05,VIS,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_65_front.hdr,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_65_front.bin,250,110,108.0,4,600.0,,perfect,perfect,"(274, 192, 224)",1,0
251,Kiwi,back,day_m2_05,VIS,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_65_back.hdr,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_65_back.bin,251,110,108.0,4,600.0,,perfect,perfect,"(276, 191, 224)",1,0
252,Kiwi,back,day_m2_05,VIS,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_74_back.hdr,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_74_back.bin,252,129,128.0,4,2450.0,,unripe,unripe,"(291, 212, 224)",0,0
253,Kiwi,front,day_m2_05,VIS,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_75_front.hdr,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_75_front.bin,253,111,109.0,4,0.0,Damaged,overripe,overripe,"(290, 183, 224)",2,1
254,Kiwi,back,day_m2_05,VIS,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_75_back.hdr,Kiwi/VIS/day_m2_05/kiwi_day_m2_05_75_back.bin,254,111,109.0,4,0.0,Damaged,overripe,overripe,"(290, 183, 224)",2,1
255,Avocado,front,day_m2_06,VIS,Avocado/VIS/day_m2_06/avocado_day_m2_06_46_front.hdr,Avocado/VIS/day_m2_06/avocado_day_m2_06_46_front.bin,255,205,194.0,5,0.0,more than one day damaged!,overripe,overripe,"(390, 242, 224)",2,1
256,Avocado,front,day_m2_06,VIS,Avocado/VIS/day_m2_06/avocado_day_m2_06_54_front.hdr,Avocado/VIS/day_m2_06/avocado_day_m2_06_54_front.bin,256,199,185.0,5,0.0,,perfect,ripe,"(388, 235, 224)",1,0
257,Avocado,back,day_m2_06,VIS,Avocado/VIS/day_m2_06/avocado_day_m2_06_54_back.hdr,Avocado/VIS/day_m2_06/avocado_day_m2_06_54_back.bin,257,199,185.0,5,0.0,,perfect,ripe,"(388, 234, 224)",1,0
258,Avocado,front,day_m2_06,VIS,Avocado/VIS/day_m2_06/avocado_day_m2_06_55_front.hdr,Avocado/VIS/day_m2_06/avocado_day_m2_06_55_front.bin,258,267,255.0,5,700.0,,perfect,ripe,"(483, 239, 224)",1,0
259,Avocado,back,day_m2_06,VIS,Avocado/VIS/day_m2_06/avocado_day_m2_06_55_back.hdr,Avocado/VIS/day_m2_06/avocado_day_m2_06_55_back.bin,259,267,255.0,5,700.0,,perfect,ripe,"(480, 236, 224)",1,0
260,Kiwi,front,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_78_front.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_78_front.bin,260,130,128.0,5,1500.0,,perfect,ripe,"(313, 191, 224)",1,0
261,Kiwi,back,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_78_back.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_78_back.bin,261,130,128.0,5,1500.0,,perfect,ripe,"(315, 187, 224)",1,0
262,Kiwi,front,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_79_front.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_79_front.bin,262,90,88.0,5,1200.0,,perfect,ripe,"(250, 174, 224)",1,0
263,Kiwi,back,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_79_back.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_79_back.bin,263,90,88.0,5,1200.0,,perfect,ripe,"(249, 177, 224)",1,0
264,Kiwi,front,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_84_front.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_84_front.bin,264,100,98.0,5,1650.0,,unripe,unripe,"(245, 209, 224)",0,0
265,Kiwi,back,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_84_back.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_84_back.bin,265,100,98.0,5,1650.0,,unripe,unripe,"(246, 208, 224)",0,0
266,Kiwi,front,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_86_front.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_86_front.bin,266,113,113.0,5,1450.0,,perfect,ripe,"(259, 192, 224)",1,0
267,Kiwi,back,day_m2_06,VIS,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_86_back.hdr,Kiwi/VIS/day_m2_06/kiwi_day_m2_06_86_back.bin,267,113,113.0,5,1450.0,,perfect,ripe,"(258, 194, 224)",1,0
268,Avocado,front,day_m2_07,VIS,Avocado/VIS/day_m2_07/avocado_day_m2_07_38_front.hdr,Avocado/VIS/day_m2_07/avocado_day_m2_07_38_front.bin,268,232,210.0,7,500.0,damaged,overripe,near_overripe,"(433, 242, 224)",2,1
269,Avocado,back,day_m2_07,VIS,Avocado/VIS/day_m2_07/avocado_day_m2_07_38_back.hdr,Avocado/VIS/day_m2_07/avocado_day_m2_07_38_back.bin,269,232,210.0,7,500.0,damaged,overripe,near_overripe,"(439, 244, 224)",2,1
270,Avocado,front,day_m2_07,VIS,Avocado/VIS/day_m2_07/avocado_day_m2_07_45_front.hdr,Avocado/VIS/day_m2_07/avocado_day_m2_07_45_front.bin,270,246,222.0,7,750.0,,perfect,perfect,"(474, 213, 224)",1,0
271,Kiwi,front,day_m2_07,VIS,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_49_front.hdr,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_49_front.bin,271,110,107.0,7,1725.0,,perfect,ripe,"(275, 204, 224)",1,0
272,Kiwi,front,day_m2_07,VIS,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_56_front.hdr,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_56_front.bin,272,111,109.0,7,1400.0,,perfect,ripe,"(276, 187, 224)",1,0
273,Kiwi,back,day_m2_07,VIS,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_56_back.hdr,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_56_back.bin,273,111,109.0,7,1400.0,,perfect,ripe,"(274, 188, 224)",1,0
274,Kiwi,front,day_m2_07,VIS,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_60_front.hdr,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_60_front.bin,274,123,119.0,7,1300.0,,perfect,ripe,"(293, 206, 224)",1,0
275,Kiwi,front,day_m2_07,VIS,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_83_front.hdr,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_83_front.bin,275,126,121.0,7,3050.0,,unripe,unripe,"(296, 188, 224)",0,0
276,Kiwi,back,day_m2_07,VIS,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_83_back.hdr,Kiwi/VIS/day_m2_07/kiwi_day_m2_07_83_back.bin,276,126,121.0,7,3050.0,,unripe,unripe,"(297, 182, 224)",0,0
277,Avocado,front,day_m2_08,VIS,Avocado/VIS/day_m2_08/avocado_day_m2_08_57_front.hdr,Avocado/VIS/day_m2_08/avocado_day_m2_08_57_front.bin,277,259,229.0,8,800.0,,perfect,perfect,"(441, 231, 224)",1,0
278,Avocado,back,day_m2_08,VIS,Avocado/VIS/day_m2_08/avocado_day_m2_08_57_back.hdr,Avocado/VIS/day_m2_08/avocado_day_m2_08_57_back.bin,278,259,229.0,8,800.0,,perfect,perfect,"(447, 232, 224)",1,0
279,Kiwi,front,day_m2_08,VIS,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_54_front.hdr,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_54_front.bin,279,111,108.0,8,1825.0,,unripe,unripe,"(278, 191, 224)",0,0
280,Kiwi,back,day_m2_08,VIS,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_63_back.hdr,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_63_back.bin,280,106,102.0,8,775.0,,overripe,overripe,"(266, 189, 224)",2,0
281,Kiwi,front,day_m2_08,VIS,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_82_front.hdr,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_82_front.bin,281,107,103.0,8,1950.0,,perfect,ripe,"(256, 213, 224)",1,0
282,Kiwi,back,day_m2_08,VIS,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_82_back.hdr,Kiwi/VIS/day_m2_08/kiwi_day_m2_08_82_back.bin,282,107,103.0,8,1950.0,,perfect,ripe,"(252, 216, 224)",1,0
283,Avocado,back,day_m2_09,VIS,Avocado/VIS/day_m2_09/avocado_day_m2_09_48_back.hdr,Avocado/VIS/day_m2_09/avocado_day_m2_09_48_back.bin,283,239,211.0,9,1050.0,,perfect,perfect,"(453, 224, 224)",1,0
284,Kiwi,front,day_m2_09,VIS,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_47_front.hdr,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_47_front.bin,284,108,105.0,9,1425.0,,perfect,ripe,"(248, 216, 224)",1,0
285,Kiwi,back,day_m2_09,VIS,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_47_back.hdr,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_47_back.bin,285,108,105.0,9,1425.0,,perfect,ripe,"(248, 217, 224)",1,0
286,Kiwi,front,day_m2_09,VIS,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_59_front.hdr,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_59_front.bin,286,105,103.0,9,1800.0,,unripe,unripe,"(276, 182, 224)",0,0
287,Kiwi,back,day_m2_09,VIS,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_59_back.hdr,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_59_back.bin,287,105,103.0,9,1800.0,,unripe,unripe,"(278, 183, 224)",0,0
288,Kiwi,front,day_m2_09,VIS,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_80_front.hdr,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_80_front.bin,288,124,120.0,9,3000.0,,unripe,unripe,"(274, 195, 224)",0,0
289,Kiwi,back,day_m2_09,VIS,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_80_back.hdr,Kiwi/VIS/day_m2_09/kiwi_day_m2_09_80_back.bin,289,124,120.0,9,3000.0,,unripe,unripe,"(274, 194, 224)",0,0
290,Avocado,front,day_m2_10,VIS,Avocado/VIS/day_m2_10/avocado_day_m2_10_37_front.hdr,Avocado/VIS/day_m2_10/avocado_day_m2_10_37_front.bin,290,199,154.0,10,0.0,,overripe,near_overripe,"(398, 221, 224)",2,0
291,Avocado,back,day_m2_10,VIS,Avocado/VIS/day_m2_10/avocado_day_m2_10_37_back.hdr,Avocado/VIS/day_m2_10/avocado_day_m2_10_37_back.bin,291,199,154.0,10,0.0,,overripe,near_overripe,"(394, 223, 224)",2,0
292,Avocado,back,day_m2_10,VIS,Avocado/VIS/day_m2_10/avocado_day_m2_10_44_back.hdr,Avocado/VIS/day_m2_10/avocado_day_m2_10_44_back.bin,292,200,157.0,10,0.0,,overripe,overripe,"(378, 237, 224)",2,0
293,Avocado,front,day_m2_10,VIS,Avocado/VIS/day_m2_10/avocado_day_m2_10_49_front.hdr,Avocado/VIS/day_m2_10/avocado_day_m2_10_49_front.bin,293,211,182.0,10,550.0,,perfect,perfect,"(422, 220, 224)",1,0
294,Avocado,back,day_m2_10,VIS,Avocado/VIS/day_m2_10/avocado_day_m2_10_49_back.hdr,Avocado/VIS/day_m2_10/avocado_day_m2_10_49_back.bin,294,211,182.0,10,550.0,,perfect,perfect,"(416, 225, 224)",1,0
295,Kiwi,back,day_m2_10,VIS,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_46_back.hdr,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_46_back.bin,295,105,102.0,10,2200.0,,unripe,unripe,"(262, 193, 224)",0,0
296,Kiwi,front,day_m2_10,VIS,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_55_front.hdr,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_55_front.bin,296,111,108.0,10,1800.0,,unripe,unripe,"(256, 189, 224)",0,0
297,Kiwi,front,day_m2_10,VIS,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_58_front.hdr,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_58_front.bin,297,107,102.0,10,1650.0,,perfect,ripe,"(279, 199, 224)",1,0
298,Kiwi,back,day_m2_10,VIS,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_58_back.hdr,Kiwi/VIS/day_m2_10/kiwi_day_m2_10_58_back.bin,298,107,102.0,10,1650.0,,perfect,ripe,"(276, 197, 224)",1,0
299,Avocado,front,day_m2_11,VIS,Avocado/VIS/day_m2_11/avocado_day_m2_11_42_front.hdr,Avocado/VIS/day_m2_11/avocado_day_m2_11_42_front.bin,299,225,198.0,11,700.0,,perfect,perfect,"(409, 228, 224)",1,0
300,Avocado,back,day_m2_11,VIS,Avocado/VIS/day_m2_11/avocado_day_m2_11_42_back.hdr,Avocado/VIS/day_m2_11/avocado_day_m2_11_42_back.bin,300,225,198.0,11,700.0,,perfect,perfect,"(413, 227, 224)",1,0
301,Kiwi,front,day_m2_11,VIS,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_66_front.hdr,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_66_front.bin,301,91,87.0,11,1250.0,,perfect,ripe,"(253, 178, 224)",1,0
302,Kiwi,back,day_m2_11,VIS,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_66_back.hdr,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_66_back.bin,302,91,87.0,11,1250.0,,perfect,ripe,"(254, 179, 224)",1,0
303,Kiwi,front,day_m2_11,VIS,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_68_front.hdr,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_68_front.bin,303,100,95.0,11,600.0,,overripe,overripe,"(254, 184, 224)",2,0
304,Kiwi,front,day_m2_11,VIS,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_73_front.hdr,Kiwi/VIS/day_m2_11/kiwi_day_m2_11_73_front.bin,304,122,117.0,11,1900.0,,perfect,ripe,"(283, 194, 224)",1,0
305,Avocado,front,day_m2_12,VIS,Avocado/VIS/day_m2_12/avocado_day_m2_12_58_front.hdr,Avocado/VIS/day_m2_12/avocado_day_m2_12_58_front.bin,305,234,,12,,,overripe,overripe,"(449, 220, 224)",2,0
306,Avocado,back,day_m2_12,VIS,Avocado/VIS/day_m2_12/avocado_day_m2_12_58_back.hdr,Avocado/VIS/day_m2_12/avocado_day_m2_12_58_back.bin,306,234,,12,,,overripe,overripe,"(432, 227, 224)",2,0
307,Kiwi,front,day_m2_12,VIS,Kiwi/VIS/day_m2_12/kiwi_day_m2_12_76_front.hdr,Kiwi/VIS/day_m2_12/kiwi_day_m2_12_76_front.bin,307,123,117.0,12,2300.0,,unripe,unripe,"(289, 206, 224)",0,0
308,Avocado,back,day_m2_13,VIS,Avocado/VIS/day_m2_13/avocado_day_m2_13_58_back.hdr,Avocado/VIS/day_m2_13/avocado_day_m2_13_58_back.bin,308,234,,14,,,overripe,overripe,"(428, 227, 224)",2,0
309,Kiwi,front,day_m2_13,VIS,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_42_front.hdr,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_42_front.bin,309,105,100.0,14,1700.0,,perfect,ripe,"(257, 191, 224)",1,0
310,Kiwi,back,day_m2_13,VIS,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_42_back.hdr,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_42_back.bin,310,105,100.0,14,1700.0,,perfect,ripe,"(254, 191, 224)",1,0
311,Kiwi,front,day_m2_13,VIS,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_64_front.hdr,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_64_front.bin,311,125,116.0,14,2100.0,,overripe,near_overripe,"(294, 186, 224)",2,0
312,Kiwi,back,day_m2_13,VIS,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_64_back.hdr,Kiwi/VIS/day_m2_13/kiwi_day_m2_13_64_back.bin,312,125,116.0,14,2100.0,,overripe,near_overripe,"(295, 189, 224)",2,0
313,Avocado,back,day_m2_14,VIS,Avocado/VIS/day_m2_14/avocado_day_m2_14_53_back.hdr,Avocado/VIS/day_m2_14/avocado_day_m2_14_53_back.bin,313,259,224.0,15,1000.0,,overripe,near_overripe,"(458, 228, 224)",2,0
314,Avocado,front,day_m2_14,VIS,Avocado/VIS/day_m2_14/avocado_day_m2_14_58_front.hdr,Avocado/VIS/day_m2_14/avocado_day_m2_14_58_front.bin,314,234,194.0,15,0.0,,overripe,overripe,"(450, 220, 224)",2,0
315,Avocado,back,day_m2_14,VIS,Avocado/VIS/day_m2_14/avocado_day_m2_14_58_back.hdr,Avocado/VIS/day_m2_14/avocado_day_m2_14_58_back.bin,315,234,194.0,15,0.0,,overripe,overripe,"(455, 226, 224)",2,0
316,Kiwi,back,day_m2_14,VIS,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_41_back.hdr,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_41_back.bin,316,105,100.0,15,1800.0,,unripe,unripe,"(254, 193, 224)",0,0
317,Kiwi,front,day_m2_14,VIS,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_48_front.hdr,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_48_front.bin,317,113,,15,,,overripe,overripe,"(280, 185, 224)",2,0
318,Kiwi,back,day_m2_14,VIS,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_48_back.hdr,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_48_back.bin,318,113,,15,,,overripe,overripe,"(280, 184, 224)",2,0
319,Kiwi,front,day_m2_14,VIS,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_67_front.hdr,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_67_front.bin,319,125,118.0,15,2150.0,,unripe,unripe,"(283, 206, 224)",0,0
320,Kiwi,back,day_m2_14,VIS,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_67_back.hdr,Kiwi/VIS/day_m2_14/kiwi_day_m2_14_67_back.bin,320,125,118.0,15,2150.0,,unripe,unripe,"(284, 210, 224)",0,0
321,Kiwi,back,day_m2_15,VIS,Kiwi/VIS/day_m2_15/kiwi_day_m2_15_48_back.hdr,Kiwi/VIS/day_m2_15/kiwi_day_m2_15_48_back.bin,321,113,,16,,,overripe,overripe,"(269, 185, 224)",2,0
322,Kiwi,front,day_m2_15,VIS,Kiwi/VIS/day_m2_15/kiwi_day_m2_15_69_front.hdr,Kiwi/VIS/day_m2_15/kiwi_day_m2_15_69_front.bin,322,125,117.0,16,3200.0,,unripe,unripe,"(290, 194, 224)",0,0
323,Kiwi,front,day_m2_16,VIS,Kiwi/VIS/day_m2_16/kiwi_day_m2_16_48_front.hdr,Kiwi/VIS/day_m2_16/kiwi_day_m2_16_48_front.bin,323,113,,17,,,overripe,overripe,"(278, 184, 224)",2,0
324,Kiwi,back,day_m2_16,VIS,Kiwi/VIS/day_m2_16/kiwi_day_m2_16_57_back.hdr,Kiwi/VIS/day_m2_16/kiwi_day_m2_16_57_back.bin,324,111,103.0,17,2450.0,,perfect,ripe,"(254, 195, 224)",1,0
325,Kiwi,front,day_m2_17,VIS,Kiwi/VIS/day_m2_17/kiwi_day_m2_17_44_front.hdr,Kiwi/VIS/day_m2_17/kiwi_day_m2_17_44_front.bin,325,106,98.0,18,2400.0,,unripe,unripe,"(253, 185, 224)",0,0
326,Kiwi,back,day_m2_17,VIS,Kiwi/VIS/day_m2_17/kiwi_day_m2_17_44_back.hdr,Kiwi/VIS/day_m2_17/kiwi_day_m2_17_44_back.bin,326,106,98.0,18,2400.0,,unripe,unripe,"(252, 185, 224)",0,0
327,Kiwi,back,day_m2_17,VIS,Kiwi/VIS/day_m2_17/kiwi_day_m2_17_48_back.hdr,Kiwi/VIS/day_m2_17/kiwi_day_m2_17_48_back.bin,327,113,104.0,18,0.0,,overripe,overripe,"(278, 183, 224)",2,0
328,Kaki,front,day_2_m3,VIS_COR,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_01_front.hdr,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_01_front.bin,328,130,129.0,1,2050.0,,unripe,unripe,"(64, 64, 249)",0,0
329,Kaki,back,day_3_m3,VIS,Kaki/VIS/day_3_m3/kaki_day_3_m3_02_back.hdr,Kaki/VIS/day_3_m3/kaki_day_3_m3_02_back.bin,329,133,128.0,2,2600.0,,unripe,unripe,"(64, 64, 224)",0,0
330,Kaki,back,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_04_back.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_04_back.bin,330,137,122.0,8,0.0,,overripe,overripe,"(64, 64, 224)",2,0
331,Kaki,back,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_04_back.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_04_back.bin,331,137,122.0,8,0.0,,overripe,overripe,"(64, 64, 249)",2,0
332,Kaki,front,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_05_front.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_05_front.bin,332,114,107.0,4,550.0,,perfect,ripe,"(64, 64, 224)",1,0
333,Kaki,back,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_05_back.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_05_back.bin,333,114,107.0,4,550.0,,perfect,ripe,"(64, 64, 224)",1,0
334,Kaki,front,day_5_m3,VIS_COR,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_05_front.hdr,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_05_front.bin,334,114,107.0,4,550.0,,perfect,ripe,"(64, 64, 249)",1,0
335,Kaki,back,day_5_m3,VIS_COR,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_05_back.hdr,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_05_back.bin,335,114,107.0,4,550.0,,perfect,ripe,"(64, 64, 249)",1,0
336,Kaki,back,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_06_back.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_06_back.bin,336,121,111.0,7,0.0,,overripe,overripe,"(64, 64, 224)",2,0
337,Kaki,front,day_4_m3,VIS,Kaki/VIS/day_4_m3/kaki_day_4_m3_07_front.hdr,Kaki/VIS/day_4_m3/kaki_day_4_m3_07_front.bin,337,129,124.0,3,0.0,,overripe,near_overripe,"(64, 64, 224)",2,0
338,Kaki,back,day_4_m3,VIS_COR,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_07_back.hdr,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_07_back.bin,338,129,124.0,3,0.0,,overripe,near_overripe,"(64, 64, 249)",2,0
